Date,Time,Fold,Epoch,Training Loss
2024-12-18,00:41:58,6,8,0.09767992252316053
2024-12-18,00:42:09,6,9,0.09570316026432428
2024-12-18,00:42:19,6,10,0.0938292815959163
2024-12-18,00:42:32,6,11,0.09156097681456844
2024-12-18,00:42:42,6,12,0.08871693162694652
2024-12-18,00:42:53,6,13,0.0846358673003711
2024-12-18,00:43:07,6,14,0.08440724095579558
2024-12-18,00:43:18,6,15,0.08137393820214728
2024-12-18,00:43:29,6,16,0.08297370964333227
2024-12-18,00:43:42,6,17,0.08292011185588248
2024-12-18,00:43:52,6,18,0.07903015699073579
2024-12-18,00:44:02,6,19,0.07727890294162357
2024-12-18,00:44:16,6,20,0.07824138981930567
2024-12-18,00:44:28,7,1,0.2550597227143459
2024-12-18,00:44:39,7,2,0.12855146047284985
2024-12-18,00:44:52,7,3,0.1115043144673109
2024-12-18,00:45:02,7,4,0.1073781077040403
2024-12-18,00:45:13,7,5,0.09987763732165811
2024-12-18,00:45:26,7,6,0.09872494870891542
2024-12-18,00:45:36,7,7,0.09588278551128364
2024-12-18,00:45:47,7,8,0.09212375942064356
2024-12-18,00:46:01,7,9,0.09068796723571322
2024-12-18,00:46:12,7,10,0.08849599951118352
2024-12-18,00:46:23,7,11,0.08623949915079716
2024-12-18,00:46:38,7,12,0.08450311356549088
2024-12-18,00:46:49,7,13,0.08506518350497252
2024-12-18,00:47:00,7,14,0.08109611923979748
2024-12-18,00:47:14,7,15,0.07837031408196973
2024-12-18,00:47:25,7,16,0.07856960793187802
2024-12-18,00:47:36,7,17,0.07899263223428525
2024-12-18,00:47:50,7,18,0.07645998193644601
2024-12-18,00:48:01,7,19,0.07519842199801201
2024-12-18,00:48:15,7,20,0.07340653672281915
2024-12-18,00:48:26,8,1,0.2521231200237614
2024-12-18,00:48:36,8,2,0.12688448176209963
2024-12-18,00:48:49,8,3,0.11297028426239206
2024-12-18,00:49:00,8,4,0.11102571451939107
2024-12-18,00:49:11,8,5,0.09966427155654707
2024-12-18,00:49:21,8,6,0.0997393170964127
2024-12-18,00:49:34,8,7,0.09419102526486958
2024-12-18,00:49:44,8,8,0.09186796784402969
2024-12-18,00:49:55,8,9,0.08843662163693142
2024-12-18,00:50:08,8,10,0.08904882632388707
2024-12-18,00:50:18,8,11,0.08473312722119322
2024-12-18,00:50:28,8,12,0.08200164292918717
2024-12-18,00:50:41,8,13,0.08279158408583136
2024-12-18,00:50:51,8,14,0.08001168030070664
2024-12-18,00:51:00,8,15,0.0782559807265222
2024-12-18,00:51:13,8,16,0.0780094692738187
2024-12-18,00:51:23,8,17,0.07762250514479845
2024-12-18,00:51:33,8,18,0.0732456913247323
2024-12-18,00:51:46,8,19,0.07365448068023897
2024-12-18,00:51:55,8,20,0.07457774469511247
2024-12-18,00:52:09,9,1,0.23571828220087468
2024-12-18,00:52:23,9,2,0.12951637152582407
2024-12-18,00:52:34,9,3,0.11674809929559793
2024-12-18,00:52:45,9,4,0.10700901590558906
2024-12-18,00:52:58,9,5,0.1009673561922791
2024-12-18,00:53:09,9,6,0.09769213273104209
2024-12-18,00:53:19,9,7,0.09413204092394792
2024-12-18,00:53:32,9,8,0.09365861781033223
2024-12-18,00:53:42,9,9,0.08738037734940585
2024-12-18,00:53:52,9,10,0.08882201674376361
2024-12-18,00:54:06,9,11,0.0871975794678845
2024-12-18,00:54:16,9,12,0.08463428818722449
2024-12-18,00:54:26,9,13,0.085148977554489
2024-12-18,00:54:39,9,14,0.07983438360526743
2024-12-18,00:54:49,9,15,0.08076171218407613
2024-12-18,00:55:00,9,16,0.07949807074387624
2024-12-18,00:55:13,9,17,0.07742839963205271
2024-12-18,00:55:22,9,18,0.07672625119704155
2024-12-18,00:55:31,9,19,0.07712117942375164
2024-12-18,00:55:40,9,20,0.07382170679007818
2024-12-18,00:55:56,10,1,0.25854352915395706
2024-12-18,00:56:07,10,2,0.12374937530985028
2024-12-18,00:56:18,10,3,0.10687070450574222
2024-12-18,00:56:31,10,4,0.10104694764521642
2024-12-18,00:56:41,10,5,0.09554401191687861
2024-12-18,00:56:51,10,6,0.09153085524003646
2024-12-18,00:57:04,10,7,0.08608851420848648
2024-12-18,00:57:14,10,8,0.08551955884066557
2024-12-18,00:57:23,10,9,0.08301664751326275
2024-12-18,00:57:35,10,10,0.08287350766520246
2024-12-18,00:57:45,10,11,0.07825533240387732
2024-12-18,00:57:56,10,12,0.07727124004469235
2024-12-18,00:58:10,10,13,0.07712963223063543
2024-12-18,00:58:21,10,14,0.07308708698647275
2024-12-18,00:58:33,10,15,0.07281282978835289
2024-12-18,00:58:46,10,16,0.07365053355049964
2024-12-18,00:58:56,10,17,0.07061607704988147
