Date,Time,Fold,Epoch,Training Loss
2024-12-19,18:07:22,3,20,0.07872233288282594
2024-12-19,18:07:34,4,1,0.22501421522242027
2024-12-19,18:07:43,4,2,0.1313591671579764
2024-12-19,18:07:55,4,3,0.11579727582840031
2024-12-19,18:08:04,4,4,0.10932336074780115
2024-12-19,18:08:14,4,5,0.10710616466575885
2024-12-19,18:08:26,4,6,0.10129012582437336
2024-12-19,18:08:35,4,7,0.09807988836332482
2024-12-19,18:08:45,4,8,0.09555276543871563
2024-12-19,18:08:58,4,9,0.09392987874009526
2024-12-19,18:09:08,4,10,0.09082934028493887
2024-12-19,18:09:20,4,11,0.08999668358867219
2024-12-19,18:09:34,4,12,0.08754374939150864
2024-12-19,18:09:45,4,13,0.08598527673094532
2024-12-19,18:09:55,4,14,0.08323975260373305
2024-12-19,18:10:09,4,15,0.08232795662969519
2024-12-19,18:10:19,4,16,0.08347683284313129
2024-12-19,18:10:30,4,17,0.08079457630688283
2024-12-19,18:10:44,4,18,0.07945112514957878
2024-12-19,18:10:55,4,19,0.07817052737513301
2024-12-19,18:11:05,4,20,0.07672413869797265
2024-12-19,18:11:19,5,1,0.25331746551135836
2024-12-19,18:11:29,5,2,0.13088493121789785
2024-12-19,18:11:39,5,3,0.11903545594897298
2024-12-19,18:11:52,5,4,0.10648472977597286
2024-12-19,18:12:02,5,5,0.10346973267234448
2024-12-19,18:12:11,5,6,0.1018818274110285
2024-12-19,18:12:23,5,7,0.09789582013644045
2024-12-19,18:12:33,5,8,0.09560172364828069
2024-12-19,18:12:43,5,9,0.09431139116037325
2024-12-19,18:12:53,5,10,0.0913390140899661
2024-12-19,18:13:06,5,11,0.08773659719116647
2024-12-19,18:13:15,5,12,0.08843345249374326
2024-12-19,18:13:25,5,13,0.08605937594660641
2024-12-19,18:13:37,5,14,0.08338375240620734
2024-12-19,18:13:47,5,15,0.08014634224857785
2024-12-19,18:13:56,5,16,0.08023382182957606
2024-12-19,18:14:09,5,17,0.07941789966918655
2024-12-19,18:14:19,5,18,0.08000292676274488
2024-12-19,18:14:31,5,19,0.07764706846681826
2024-12-19,18:14:41,5,20,0.07647328288834748
2024-12-19,18:14:51,6,1,0.24842035257114992
2024-12-19,18:15:01,6,2,0.13246558647919096
2024-12-19,18:15:13,6,3,0.11996331616876885
2024-12-19,18:15:23,6,4,0.11140567010202185
2024-12-19,18:15:34,6,5,0.10852092624089409
2024-12-19,18:15:44,6,6,0.10188153969803415
2024-12-19,18:15:57,6,7,0.1017025953004492
2024-12-19,18:16:08,6,8,0.0983827931848423
2024-12-19,18:16:20,6,9,0.09407629920472342
2024-12-19,18:16:32,6,10,0.09267639129986865
2024-12-19,18:16:42,6,11,0.09095682966936794
2024-12-19,18:16:55,6,12,0.08894813890799302
2024-12-19,18:17:06,6,13,0.0851377884347765
2024-12-19,18:17:15,6,14,0.08642707380370493
2024-12-19,18:17:25,6,15,0.08363993851169241
2024-12-19,18:17:37,6,16,0.08362921355077431
2024-12-19,18:17:47,6,17,0.08038387091662462
2024-12-19,18:17:57,6,18,0.0806054261213352
2024-12-19,18:18:08,6,19,0.07826581814246295
2024-12-19,18:18:18,6,20,0.07657533335993437
2024-12-19,18:18:29,7,1,0.24589735120800177
2024-12-19,18:18:41,7,2,0.12984838392130751
2024-12-19,18:18:51,7,3,0.11778387279531113
2024-12-19,18:19:01,7,4,0.10970085459199497
2024-12-19,18:19:13,7,5,0.10180695089942654
2024-12-19,18:19:23,7,6,0.10143957904702013
2024-12-19,18:19:33,7,7,0.0964512649676284
2024-12-19,18:19:44,7,8,0.09386699072569457
2024-12-19,18:19:54,7,9,0.09183095696515813
2024-12-19,18:20:04,7,10,0.09047659535135312
2024-12-19,18:20:14,7,11,0.08737087102193813
2024-12-19,18:20:25,7,12,0.08411660373527348
2024-12-19,18:20:35,7,13,0.08204331691542666
2024-12-19,18:20:46,7,14,0.08263282815945673
2024-12-19,18:20:58,7,15,0.0810104985252432
2024-12-19,18:21:08,7,16,0.07858533222495463
2024-12-19,18:21:20,7,17,0.07653512747622912
2024-12-19,18:21:34,7,18,0.07724333652707303
2024-12-19,18:21:45,7,19,0.07608986666164572
2024-12-19,18:21:56,7,20,0.07577470659741625
2024-12-19,18:22:09,8,1,0.23697291645738813
2024-12-19,18:22:19,8,2,0.12847169206532486
2024-12-19,18:22:30,8,3,0.11517849295807916
2024-12-19,18:22:41,8,4,0.10777854362466172
2024-12-19,18:22:52,8,5,0.101792323307189
2024-12-19,18:23:03,8,6,0.09997639394911059
2024-12-19,18:23:14,8,7,0.0933953624437837
2024-12-19,18:23:23,8,8,0.09259047160586566
2024-12-19,18:23:32,8,9,0.08948282436579304
2024-12-19,18:23:44,8,10,0.0864759262647147
2024-12-19,18:23:53,8,11,0.08751813411633515
2024-12-19,18:24:03,8,12,0.08280205439009211
2024-12-19,18:24:14,8,13,0.08274878510517476
2024-12-19,18:24:23,8,14,0.08105711255441694
2024-12-19,18:24:32,8,15,0.07992291568792659
2024-12-19,18:24:41,8,16,0.0784521567019429
2024-12-19,18:24:53,8,17,0.07500983165041392
2024-12-19,18:25:02,8,18,0.07642418076943663
2024-12-19,18:25:11,8,19,0.0756266361963783
2024-12-19,18:25:22,8,20,0.07303948380907263
2024-12-19,18:25:35,9,1,0.23337464906351055
2024-12-19,18:25:44,9,2,0.12448506109412497
2024-12-19,18:25:53,9,3,0.1138285487916169
2024-12-19,18:26:04,9,4,0.1093338862095403
2024-12-19,18:26:13,9,5,0.1006286389591288
2024-12-19,18:26:22,9,6,0.09574553234616347
2024-12-19,18:26:34,9,7,0.09426336152712382
2024-12-19,18:26:43,9,8,0.09068302944904827
2024-12-19,18:26:53,9,9,0.09290213927494988
2024-12-19,18:27:04,9,10,0.08805722828677255
2024-12-19,18:27:16,9,11,0.08687069269228224
2024-12-19,18:27:27,9,12,0.08448831143846827
2024-12-19,18:27:40,9,13,0.08456746670786427
2024-12-19,18:27:50,9,14,0.08386614126935042
2024-12-19,18:28:01,9,15,0.08046909143432289
2024-12-19,18:28:13,9,16,0.07760177351677953
2024-12-19,18:28:23,9,17,0.07704554418973401
2024-12-19,18:28:34,9,18,0.07766816044990094
2024-12-19,18:28:46,9,19,0.07413078213660984
2024-12-19,18:28:57,9,20,0.07549811616376426
2024-12-19,18:29:09,10,1,0.2624066621360485
2024-12-19,18:29:21,10,2,0.12429182104919949
2024-12-19,18:29:30,10,3,0.10859362114945438
2024-12-19,18:29:40,10,4,0.10143032973242361
2024-12-19,18:29:50,10,5,0.098663409198211
2024-12-19,18:30:02,10,6,0.0923699794202279
2024-12-19,18:30:11,10,7,0.08843164207722921
2024-12-19,18:30:21,10,8,0.0890951492359968
2024-12-19,18:30:32,10,9,0.08633153600791513
2024-12-19,18:30:42,10,10,0.0821507496141039
2024-12-19,18:30:52,10,11,0.08054391958063614
2024-12-19,18:31:04,10,12,0.07763492862445875
2024-12-19,18:31:13,10,13,0.07551843166522619
2024-12-19,18:31:23,10,14,0.07533790069892136
2024-12-19,18:31:33,10,15,0.07343225829435186
2024-12-19,18:31:44,10,16,0.0729097140545368
2024-12-19,18:31:53,10,17,0.07257877992531069
2024-12-19,18:32:03,10,18,0.06884277124601726
2024-12-19,18:32:14,10,19,0.06718863872122059
2024-12-19,18:32:24,10,20,0.06983316507452339
2024-12-19,18:32:35,11,1,0.2590374127090458
2024-12-19,18:32:47,11,2,0.13090157350324977
2024-12-19,18:32:57,11,3,0.11497807620914392
2024-12-19,18:33:06,11,4,0.11189085959546989
2024-12-19,18:33:19,11,5,0.1030131396857561
2024-12-19,18:33:31,11,6,0.0998101369137325
2024-12-19,18:33:41,11,7,0.09633050123429908
2024-12-19,18:33:51,11,8,0.09090232737462527
2024-12-19,18:34:04,11,9,0.09297924247540293
2024-12-19,18:34:14,11,10,0.09032267031149678
2024-12-19,18:34:24,11,11,0.0864745887021424
2024-12-19,18:34:37,11,12,0.08573321739652304
2024-12-19,18:34:47,11,13,0.08305155410461368
2024-12-19,18:34:57,11,14,0.08154703124316148
2024-12-19,18:35:10,11,15,0.08019965130445217
2024-12-19,18:35:19,11,16,0.07847434139249707
2024-12-19,18:35:28,11,17,0.07826057362109823
2024-12-19,18:35:40,11,18,0.07711702963207118
2024-12-19,18:35:50,11,19,0.07530430823975112
2024-12-19,18:35:59,11,20,0.07447616436208288
2024-12-19,18:36:13,12,1,0.2601308631829006
2024-12-19,18:36:21,12,2,0.1383975375503921
2024-12-19,18:36:29,12,3,0.12363945830432703
2024-12-19,18:36:38,12,4,0.11357753012785322
2024-12-19,18:36:49,12,5,0.10636885127366691
2024-12-19,18:36:58,12,6,0.10530102879828483
2024-12-19,18:37:07,12,7,0.1027410106075278
2024-12-19,18:37:15,12,8,0.09824885458171402
2024-12-19,18:37:26,12,9,0.09705419239198776
2024-12-19,18:37:35,12,10,0.09347448701589577
2024-12-19,18:37:43,12,11,0.09286662175128663
2024-12-19,18:37:51,12,12,0.08928166692495759
2024-12-19,18:38:02,12,13,0.087342115644985
2024-12-19,18:38:10,12,14,0.08596942300411418
2024-12-19,18:38:19,12,15,0.0841964172198293
2024-12-19,18:38:30,12,16,0.08358739232687457
2024-12-19,18:38:39,12,17,0.0818978227690017
2024-12-19,18:38:47,12,18,0.08116299145603359
2024-12-19,18:38:56,12,19,0.07675893144847666
2024-12-19,18:39:07,12,20,0.0747672545833311
2024-12-19,18:39:24,13,1,0.23884833601002628
2024-12-19,18:39:35,13,2,0.13296539014493533
2024-12-19,18:39:48,13,3,0.11889319630341676
2024-12-19,18:39:58,13,4,0.10867463369773525
2024-12-19,18:40:09,13,5,0.10654615227477325
2024-12-19,18:40:21,13,6,0.1011644230598462
2024-12-19,18:40:32,13,7,0.09764867475708928
2024-12-19,18:40:43,13,8,0.09491638737747123
2024-12-19,18:40:56,13,9,0.09284132876194558
2024-12-19,18:41:06,13,10,0.08850113860682535
2024-12-19,18:41:15,13,11,0.08881371937061612
2024-12-19,18:41:28,13,12,0.08660016779962884
2024-12-19,18:41:37,13,13,0.08595142100075974
2024-12-19,18:41:46,13,14,0.08431142079136175
2024-12-19,18:41:59,13,15,0.08088678055368402
2024-12-19,18:42:09,13,16,0.08100114074349017
2024-12-19,18:42:18,13,17,0.08027316852417597
2024-12-19,18:42:28,13,18,0.07916572065211577
2024-12-19,18:42:39,13,19,0.07752551058373053
2024-12-19,18:42:49,13,20,0.07509026503304517
