Date,Time,Fold,Epoch,Training Loss
2024-12-17,22:10:45,12,2,0.15056030710354687
2024-12-17,22:10:55,12,3,0.13542207548777652
2024-12-17,22:11:05,12,4,0.12391146084758309
2024-12-17,22:11:17,12,5,0.12165915288297809
2024-12-17,22:11:26,12,6,0.11493383838922026
2024-12-17,22:11:36,12,7,0.1131089977386642
2024-12-17,22:11:47,12,8,0.1072514921611747
2024-12-17,22:11:56,12,9,0.10458843299783509
2024-12-17,22:12:05,12,10,0.10230172530793118
2024-12-17,22:12:14,12,11,0.09925393856670406
2024-12-17,22:12:26,12,12,0.09689947373102534
2024-12-17,22:12:35,12,13,0.09461255766468565
2024-12-17,22:12:44,12,14,0.09302308404007303
2024-12-17,22:12:55,12,15,0.09025619931811549
2024-12-17,22:13:05,12,16,0.08838511039621216
2024-12-17,22:13:14,12,17,0.08743300893199878
2024-12-17,22:13:23,12,18,0.0876661012235246
2024-12-17,22:13:33,12,19,0.08483293498747962
2024-12-17,22:13:42,12,20,0.08463489071048762
2024-12-17,22:13:56,13,1,0.2772463354981298
2024-12-17,22:14:07,13,2,0.14519765852396363
2024-12-17,22:14:17,13,3,0.1306471010314171
2024-12-17,22:14:27,13,4,0.1228571020633462
2024-12-17,22:14:38,13,5,0.11840726021360046
2024-12-17,22:14:48,13,6,0.11223726237322341
2024-12-17,22:14:57,13,7,0.10782660359298174
2024-12-17,22:15:07,13,8,0.10362396577444713
2024-12-17,22:15:18,13,9,0.10429302059493084
2024-12-17,22:15:28,13,10,0.09915590635041473
2024-12-17,22:15:37,13,11,0.0968542586163901
2024-12-17,22:15:49,13,12,0.09470506261034191
2024-12-17,22:15:59,13,13,0.0939315568717624
2024-12-17,22:16:08,13,14,0.08937717175840372
2024-12-17,22:16:21,13,15,0.09021472830425945
2024-12-17,22:16:32,13,16,0.0870888673541787
2024-12-17,22:16:43,13,17,0.08756869514100447
2024-12-17,22:16:57,13,18,0.08370162167287551
2024-12-17,22:17:07,13,19,0.08348075628835758
2024-12-17,22:17:18,13,20,0.08184192506190262
