Date,Time,Fold,Epoch,Training Loss
2025-01-02,04:10:00,11,7,0.06480750990475442
2025-01-02,04:12:33,11,8,0.06343329467552114
2025-01-02,04:15:13,11,9,0.06281997053033167
2025-01-02,04:17:49,11,10,0.06249105997900815
2025-01-02,04:20:42,12,1,0.10284220823963353
2025-01-02,04:23:20,12,2,0.07558735444901997
2025-01-02,04:25:54,12,3,0.07188025910481234
2025-01-02,04:28:36,12,4,0.0688055427521599
2025-01-02,04:31:06,12,5,0.06723643286905473
2025-01-02,04:33:48,12,6,0.06601633878308433
2025-01-02,04:36:21,12,7,0.065104892545547
2025-01-02,04:38:57,12,8,0.06411082571458075
2025-01-02,04:41:32,12,9,0.0637205591128596
2025-01-02,04:44:06,12,10,0.06308373290388758
2025-01-02,04:46:59,13,1,0.09684504981902264
2025-01-02,04:49:30,13,2,0.0731725921721112
2025-01-02,04:52:11,13,3,0.06882673789522739
2025-01-02,04:54:43,13,4,0.06641646215761263
2025-01-02,04:57:25,13,5,0.06465035325771658
2025-01-02,05:00:00,13,6,0.06361310048068312
2025-01-02,05:02:35,13,7,0.06288679321100786
2025-01-02,05:05:15,13,8,0.062201985386550855
2025-01-02,05:07:48,13,9,0.06165890082215199
2025-01-02,05:10:32,13,10,0.06147780418169633
2025-01-02,05:13:19,14,1,0.09538041447673935
2025-01-02,05:16:02,14,2,0.07145827092568306
2025-01-02,05:18:35,14,3,0.06726045081526638
2025-01-02,05:21:15,14,4,0.06510809940001823
2025-01-02,05:23:54,14,5,0.06367329367294254
2025-01-02,05:26:31,14,6,0.06255422935677346
2025-01-02,05:29:10,14,7,0.06196052300280329
2025-01-02,05:31:42,14,8,0.06107030012992078
2025-01-02,05:34:25,14,9,0.060393522295638574
2025-01-02,05:36:58,14,10,0.06007659897829546
2025-01-02,05:39:51,15,1,0.0969499868944954
2025-01-02,05:42:26,15,2,0.07391317008105651
2025-01-02,05:45:05,15,3,0.07016313102845834
2025-01-02,05:47:41,15,4,0.06787963707540466
2025-01-02,05:50:17,15,5,0.06576698233975242
2025-01-02,05:52:53,15,6,0.06461258591693109
2025-01-02,05:55:26,15,7,0.06373326778908293
2025-01-02,05:58:05,15,8,0.06275592427418301
2025-01-02,06:00:37,15,9,0.06226429482346142
2025-01-02,06:03:17,15,10,0.06205043585907556
2025-01-02,06:06:08,16,1,0.0999929338823362
2025-01-02,06:08:46,16,2,0.0750626125570825
2025-01-02,06:11:22,16,3,0.07072307953258643
2025-01-02,06:13:58,16,4,0.06780194326515854
2025-01-02,06:16:39,16,5,0.06642238612421862
2025-01-02,06:19:12,16,6,0.06509625316338714
2025-01-02,06:21:53,16,7,0.06434001417779382
2025-01-02,06:24:26,16,8,0.06344659059151322
2025-01-02,06:27:04,16,9,0.06268850208090324
2025-01-02,06:29:40,16,10,0.062008374298486976
2025-01-02,06:32:26,17,1,0.10171639403040238
2025-01-02,06:34:59,17,2,0.07662115478663434
2025-01-02,06:37:30,17,3,0.07213914208689991
2025-01-02,06:40:05,17,4,0.06981174845817703
2025-01-02,06:42:35,17,5,0.06805437564224641
2025-01-02,06:45:11,17,6,0.06703280903383682
2025-01-02,06:47:46,17,7,0.06580564107832192
2025-01-02,06:50:18,17,8,0.06516483488743441
2025-01-02,06:52:54,17,9,0.06449376199984845
2025-01-02,06:55:27,17,10,0.06368333492372587
2025-01-02,06:58:36,18,1,0.09996212110262787
2025-01-02,07:01:09,18,2,0.07512025062481555
2025-01-02,07:03:49,18,3,0.07047526752071488
2025-01-02,07:06:25,18,4,0.06777826199097974
2025-01-02,07:09:03,18,5,0.06638786478169377
2025-01-02,07:11:39,18,6,0.06534642702301112
2025-01-02,07:14:14,18,7,0.06427094071178628
2025-01-02,07:16:53,18,8,0.06350740463838062
2025-01-02,07:19:26,18,9,0.06300557300403949
2025-01-02,07:22:05,18,10,0.0623701076061471
2025-01-02,07:25:00,19,1,0.10341556826464154
2025-01-02,07:27:44,19,2,0.0752709766340188
2025-01-02,07:30:21,19,3,0.07103833686719564
2025-01-02,07:33:03,19,4,0.06858938345898959
2025-01-02,07:35:43,19,5,0.06684027675556188
2025-01-02,07:38:20,19,6,0.06526461685846814
2025-01-02,07:41:03,19,7,0.06439612207942727
2025-01-02,07:43:38,19,8,0.06350783611654558
2025-01-02,07:46:21,19,9,0.06297998344315724
2025-01-02,07:48:55,19,10,0.06267032225534998
2025-01-02,07:51:52,20,1,0.09806748705724859
2025-01-02,07:54:27,20,2,0.0729466007475284
2025-01-02,07:57:11,20,3,0.06930991170730237
2025-01-02,07:59:47,20,4,0.06663451045121936
2025-01-02,08:02:25,20,5,0.06540172899263795
2025-01-02,08:05:08,20,6,0.0642100098424181
2025-01-02,08:07:42,20,7,0.06313978436533281
2025-01-02,08:10:28,20,8,0.06252350847538836
2025-01-02,08:12:57,20,9,0.06171934573760624
2025-01-02,08:15:38,20,10,0.061524648795901665
2025-01-02,08:18:25,21,1,0.10096493223762913
2025-01-02,08:21:06,21,2,0.07507306523469456
2025-01-02,08:23:49,21,3,0.07040301308102566
2025-01-02,08:26:28,21,4,0.06813679510064076
2025-01-02,08:29:10,21,5,0.06631183052919373
2025-01-02,08:31:42,21,6,0.06524267113577525
2025-01-02,08:34:28,21,7,0.0642133008289911
2025-01-02,08:36:59,21,8,0.06364246425603
2025-01-02,08:39:43,21,9,0.06281367870967218
2025-01-02,08:42:19,21,10,0.06246253103668115
2025-01-02,08:45:13,22,1,0.09949017750815403
2025-01-02,08:47:51,22,2,0.07314259968470167
2025-01-02,08:50:28,22,3,0.06876666540539163
2025-01-02,08:53:10,22,4,0.066580890770726
2025-01-02,08:55:44,22,5,0.06496029347300626
2025-01-02,08:58:28,22,6,0.0633273263490017
2025-01-02,09:01:00,22,7,0.0621556411184748
2025-01-02,09:03:44,22,8,0.0620077982076818
2025-01-02,09:06:18,22,9,0.06112626959902396
2025-01-02,09:09:00,22,10,0.060549078736244946
2025-01-02,09:11:42,23,1,0.09601161184638068
2025-01-02,09:14:15,23,2,0.07253145424580253
2025-01-02,09:16:54,23,3,0.06761885908533231
2025-01-02,09:19:25,23,4,0.06525619206326412
2025-01-02,09:22:04,23,5,0.06374113486964227
2025-01-02,09:24:34,23,6,0.06252110288579224
2025-01-02,09:27:12,23,7,0.061434484943968366
2025-01-02,09:29:46,23,8,0.06113646401984655
2025-01-02,09:32:16,23,9,0.06028627925178165
2025-01-02,09:34:54,23,10,0.05987042954190602
2025-01-02,09:37:52,24,1,0.09455438850397259
2025-01-02,09:40:35,24,2,0.0698887466704868
2025-01-02,09:43:10,24,3,0.06498255751831844
2025-01-02,09:45:53,24,4,0.06320146480925727
2025-01-02,09:48:27,24,5,0.06116734072324061
2025-01-02,09:51:08,24,6,0.060244835355520325
2025-01-02,09:53:45,24,7,0.05947698780268473
2025-01-02,09:56:19,24,8,0.05856497406206867
2025-01-02,09:59:00,24,9,0.0582565308166934
2025-01-02,10:01:34,24,10,0.05790224093750257
2025-01-02,10:04:26,25,1,0.09839012189553736
2025-01-02,10:07:00,25,2,0.0743072071963982
2025-01-02,10:09:44,25,3,0.06960357981136417
2025-01-02,10:12:17,25,4,0.06719917832017638
2025-01-02,10:14:55,25,5,0.06556690501142957
2025-01-02,10:17:35,25,6,0.06459790205374635
2025-01-02,10:20:10,25,7,0.06358358383189588
2025-01-02,10:22:51,25,8,0.06268409528594918
2025-01-02,10:25:27,25,9,0.061931435715641595
2025-01-02,10:28:08,25,10,0.061459033712012195
2025-01-02,10:30:49,26,1,0.09713066160901768
2025-01-02,10:33:32,26,2,0.07345874552318321
2025-01-02,10:36:08,26,3,0.06887519343283074
2025-01-02,10:38:46,26,4,0.06634766626375557
2025-01-02,10:41:27,26,5,0.06428795855777107
2025-01-02,10:44:02,26,6,0.06369831764293962
2025-01-02,10:46:44,26,7,0.062421020134683945
2025-01-02,10:49:17,26,8,0.0618112422212088
2025-01-02,10:52:02,26,9,0.06119581370836969
2025-01-02,10:54:35,26,10,0.060775821499744156
2025-01-02,10:57:27,27,1,0.10262672296708522
2025-01-02,11:00:04,27,2,0.07467702942331525
2025-01-02,11:02:42,27,3,0.06963723804562781
2025-01-02,11:05:22,27,4,0.06736205675508175
2025-01-02,11:07:56,27,5,0.06572232705591162
2025-01-02,11:10:38,27,6,0.06470399745526313
2025-01-02,11:13:14,27,7,0.06350539092310063
2025-01-02,11:15:57,27,8,0.0627906719058583
2025-01-02,11:18:24,27,9,0.06201031200192284
2025-01-02,11:21:03,27,10,0.061773723923729894
2025-01-02,11:23:47,28,1,0.09647856865403305
2025-01-02,11:26:21,28,2,0.07200891806622833
2025-01-02,11:28:58,28,3,0.06741701468698565
2025-01-02,11:31:28,28,4,0.06460056901294525
2025-01-02,11:34:11,28,5,0.06319970816087993
2025-01-02,11:36:45,28,6,0.061974450180400584
2025-01-02,11:39:30,28,7,0.06093193866346597
2025-01-02,11:42:09,28,8,0.05989442977231752
2025-01-02,11:44:49,28,9,0.05934337451276188
2025-01-02,11:47:29,28,10,0.05926214219773641
2025-01-02,11:50:12,29,1,0.09704624684549663
2025-01-02,11:52:58,29,2,0.07315898174364631
2025-01-02,11:55:35,29,3,0.06857176205504265
2025-01-02,11:58:19,29,4,0.06645390370502918
2025-01-02,12:00:53,29,5,0.06456637015664415
2025-01-02,12:03:38,29,6,0.06339362712163303
2025-01-02,12:06:14,29,7,0.06224124131643972
2025-01-02,12:08:54,29,8,0.06170173382539649
2025-01-02,12:11:34,29,9,0.06092455725315033
2025-01-02,12:14:12,29,10,0.060331732138942766
2025-01-02,12:17:00,30,1,0.09592731883504849
2025-01-02,12:19:37,30,2,0.07315541078582671
2025-01-02,12:22:17,30,3,0.06880201563360279
2025-01-02,12:24:49,30,4,0.06594289094952317
2025-01-02,12:27:31,30,5,0.06433881811186863
2025-01-02,12:30:06,30,6,0.0632902244842856
2025-01-02,12:32:42,30,7,0.062366862627040394
2025-01-02,12:35:19,30,8,0.06142121150824067
