Date,Time,Fold,Epoch,Training Loss
2024-12-19,01:22:56,6,8,1.342893542608625
2024-12-19,01:23:10,6,9,0.9644679288288083
2024-12-19,01:23:23,6,10,0.5959688168276781
2024-12-19,01:23:35,6,11,0.7369268632394338
2024-12-19,01:23:50,6,12,0.5988778706788392
2024-12-19,01:24:02,6,13,0.8967083987137556
2024-12-19,01:24:16,6,14,0.6588078594495166
2024-12-19,01:24:27,6,15,1.4668681826247234
2024-12-19,01:24:39,6,16,2.2260067145373337
2024-12-19,01:24:53,6,17,1.5783089118339981
2024-12-19,01:25:05,6,18,1.223786407234284
2024-12-19,01:25:20,6,19,0.702531543777049
2024-12-19,01:25:31,6,20,1.13282472123265
2024-12-19,01:25:44,7,1,0.759274521442784
2024-12-19,01:25:58,7,2,0.24146477252601184
2024-12-19,01:26:11,7,3,0.6190406916547464
2024-12-19,01:26:24,7,4,0.8440135929843416
2024-12-19,01:26:37,7,5,1.3454472805209465
2024-12-19,01:26:49,7,6,0.9818622390393809
2024-12-19,01:27:03,7,7,0.5721282360209332
2024-12-19,01:27:15,7,8,0.582451706606277
2024-12-19,01:27:26,7,9,0.4009335644141461
2024-12-19,01:27:39,7,10,0.6515416196137211
2024-12-19,01:27:51,7,11,1.2102070963000717
2024-12-19,01:28:03,7,12,0.5042399117990283
2024-12-19,01:28:17,7,13,0.5191492491372361
2024-12-19,01:28:30,7,14,0.9647989986295739
2024-12-19,01:28:45,7,15,0.46285151166506
2024-12-19,01:28:58,7,16,0.8445404618220558
2024-12-19,01:29:11,7,17,1.1576533546237349
2024-12-19,01:29:25,7,18,0.3700262688115497
2024-12-19,01:29:38,7,19,0.8739347219891611
2024-12-19,01:29:53,7,20,1.229871850229595
2024-12-19,01:30:05,8,1,0.49780195635745467
2024-12-19,01:30:17,8,2,0.5161495455875506
2024-12-19,01:30:30,8,3,0.8099842717493672
2024-12-19,01:30:42,8,4,0.5304836930914058
2024-12-19,01:30:55,8,5,0.9376189536729539
2024-12-19,01:31:08,8,6,0.7753559976718785
2024-12-19,01:31:19,8,7,0.4213461059516941
2024-12-19,01:31:33,8,8,2.014521434582559
2024-12-19,01:31:46,8,9,0.6260391104406391
2024-12-19,01:31:58,8,10,0.6437645871557441
2024-12-19,01:32:11,8,11,0.49949369215140677
